x1,y1,z1,x2,y2,z2,x3,y3,z3
"-10.571854,-3.436554,-0.18086243","-5.2239075,4.5243683,8.902298","5.869217,0.34172058,7.2524414"
"-19.181244,-6.5627747,6.1338043","-1.0579987,4.624878,6.560913","6.280792,0.32496643,7.3876343"
"-26.009155,-5.5422363,7.385254","2.7932434,3.7000427,9.749359","6.1790924,0.05937195,9.627319"
"-14.82869,-0.9252777,1.5970154","-1.2434387,6.219696,19.033508","5.3739166,0.047409058,11.625336"
"-10.283524,1.1277618,0.3993988","-3.9186096,4.5255737,14.200012","5.148987,1.8037415,10.205185"
"-9.009354,1.699646,0.9389801","-6.352112,1.0775146,2.8137665","3.4548645,3.348297,6.34317"
"-13.6609955,1.5082245,-1.190628","-7.450424,0.14311218,-2.3379822","2.959549,4.3604584,1.2871399"
"-18.153519,-1.7843018,-1.1140594","-13.911041,4.912018,9.678772","3.2311401,6.9985504,0.8002014"
"-16.714233,-3.642334,2.2059784","-5.4619904,7.790573,19.465408","2.306305,6.7066345,4.085541"
"-15.194794,-4.9177094,3.297104","1.5765076,2.33255,4.3726807","3.1174774,6.5020447,1.8853455"
"-8.924408,-3.3420258,1.7082825","6.662445,0.21609497,0.27856445","2.684372,5.6334534,1.9344025"
"-5.78981,-3.6160126,1.0095673","-1.5449371,15.25618,21.59143","4.0052185,4.559067,3.8295135"
"-7.1513214,-4.2608795,-0.28614807","-7.647827,5.713608,12.706879","4.9372253,3.0252686,3.7290192"
"-13.827301,-6.6477203,-0.33041382","-8.577438,1.568039,1.2907257","7.5848846,1.5177917,8.14975"
"-13.377441,-3.5454254,1.2368927","-9.016525,-1.1801147,-5.5060883","9.280197,1.280899,8.968094"
"-16.987015,-2.7450256,1.7740784","-11.618713,5.5772095,5.5966187","7.9378204,0.5546875,7.6604156"
"-11.221512,0.30821228,2.1652985","-8.711441,11.872726,19.793228","6.596649,0.5355377,5.5702972"
"-11.715637,1.4483948,-2.090332","2.6329346,4.7169952,10.585648","6.724655,1.1026306,5.6576233"
"-15.156509,2.2368317,1.9391785","4.278,4.2001495,-1.6596222","5.8620453,-0.26486206,8.496719"
"-18.123611,-0.48858643,2.2753754","3.030136,8.693863,14.892731","7.8839874,1.4627533,7.924835"
"-17.268173,-3.1589813,2.799408","-12.581833,6.0749207,20.93222","7.833725,1.7546844,11.283157"
"-14.511642,-3.8433228,3.271988","-6.3425446,1.0990448,2.7898254","6.5571594,2.6926727,4.755539"
"-9.042847,-4.555191,1.1088715","-9.440048,0.07850647,-0.63191223","3.3639374,4.4071198,1.9511414"
"-4.812332,-4.554001,1.2823486","-9.962891,4.1522827,-0.52064514","1.9091034,6.2843018,-1.8666077"
"-7.7112427,-4.923691,1.2321014","-8.792801,11.132156,21.786453","3.0648346,7.217499,2.5110626"
"-13.066376,-5.603256,1.3840485","1.891159,5.427658,5.1000977","2.8351288,7.0559845,4.2925262"
"-17.342346,-4.403244,1.2715912","2.404419,1.6194916,2.1988068","3.4393158,7.009323,1.5970154"
"-13.212341,-1.156189,1.1854401","6.5858765,5.620285,9.386841","3.7408142,5.8224792,-0.3160553"
"-12.514832,-0.31629944,1.2285156","-6.723007,3.9369354,36.552567","1.911499,2.5742188,3.3126678"
"-13.918228,1.6589661,-0.42373657","-7.2410583,2.0310516,2.2586212","8.8423,-0.33544922,18.824142"
"-16.843445,3.191574,1.3385773","-10.185425,-0.92648315,-1.7481537","7.1457977,2.2643585,8.913071"
"-17.898682,0.43623352,2.1581268","-7.6944885,-0.1404419,-5.271591","5.568924,2.4031372,5.400406"
"-19.567673,-4.2608795,4.8739777","-5.284912,4.317398,22.694534","5.5617523,2.2858887,6.235489"
"-14.893295,-4.472641,3.0578308","-0.5160217,5.4982452,13.981064","5.3128967,1.5453033,9.078171"
"-9.497482,-5.289795,2.664215","3.6450958,0.9638519,0.3347931","5.2171783,2.8230743,8.800598"
"-4.436661,-4.7466125,0.5489502","3.411789,1.370636,6.9976044","4.85347,3.120987,10.232712"
"-8.340546,-5.520691,-0.45124817","2.610199,2.818283,20.623535","6.477005,4.207321,8.470398"
"-12.420319,-4.430771,0.13140869","-3.1588898,2.8757172,8.740784","1.7200623,4.425064,2.6713867"
"-17.964493,-4.5444183,0.51904297","-4.1315765,2.8900757,7.65683","1.8361206,6.5223846,1.4582214"
"-14.107254,-0.6453247,6.022537","-12.146332,2.2691345,2.3794556","1.5920563,7.7391357,2.9034882"
"-13.902664,0.7042389,-1.6667938","-10.736969,0.76405334,12.9066925","2.289566,7.300049,4.6921234"
"-15.551331,3.3255615,1.2344971","-0.8079529,4.124771,14.564911","2.9559631,7.5453186,1.7094727"
"-18.604568,1.9281616,3.322235","3.9896698,1.9377289,6.8121643","2.7920532,6.7389374,2.8137665"
"-19.293701,-2.685196,4.103485","2.6161804,1.7965546,4.1537476","2.150772,4.8127136,4.0352936"
"-17.076752,-5.3783264,5.4614105","0.62535095,6.6073303,8.926224","3.5493774,2.727356,10.180069"
"-12.264786,-6.514908,5.273575","-7.1142273,9.764648,14.473984","5.376297,3.4655457,10.4049835"
"-8.712631,-4.6520996,4.888336","-7.8177185,4.8569794,2.9034882","6.316681,2.1303558,8.689331"
"-2.5295868,4.3676453,6.559723","-7.326004,2.604126,9.074585","3.4787903,0.8477936,8.221542"
"-7.528183,4.3556824,5.4530487","-2.6061554,3.4117126,5.463806","3.5780945,0.76524353,8.430908"
"-9.344345,1.8862915,6.9437714","-2.2627869,10.255188,13.537201","3.0839844,0.91360474,8.04686"
"-6.0051575,-2.1061401,6.2055817","-15.155319,17.605942,10.505493","3.6809845,0.8645477,8.010971"
"-7.1561127,-6.477829,5.5966187","-6.9874115,5.677719,8.968094","4.2564545,0.92437744,8.152145"
"-14.880142,-6.346222,2.2107697","-7.293701,-0.71232605,0.64108276","4.4000244,0.70661926,8.426132"
"-23.160507,-1.8883972,9.462219","-9.739151,1.5034332,-2.0341034","4.593857,0.38000488,8.846069"
"-20.225708,5.205124,-1.9228363","-12.151123,7.4998474,22.720856","4.6835785,0.3991394,10.623932"
"-16.695099,3.5373383,1.1196442","2.0419006,3.9453125,9.729019","4.529251,0.46376038,11.886139"
"-19.010147,-1.8776245,3.7218323","2.8793945,0.4063263,3.8259277","4.6704254,2.66156,9.094925"
"-15.789413,-3.951004,2.463211","3.5110931,0.190979,8.852051","3.2646332,4.909622,3.5411835"
"-11.373459,-5.089981,2.6510468","2.7860718,2.0214844,16.997223","4.2313385,5.1668396,-0.22273254"
"-6.8438416,-5.014618,1.65802","-2.2209167,0.9961548,9.720642","2.782486,7.2521973,2.1617126"
"-9.131378,-6.0196075,-0.27656555","-4.343338,1.0404205,4.267395","1.8385162,7.3024445,5.084549"
"-10.74295,-4.276428,0.62312317","-6.6918945,1.6757202,5.9627075","2.3254547,7.477112,4.1214447"
"-13.90387,-5.085205,1.5575256","-8.5941925,2.5694427,21.299515","2.713089,6.9626617,2.4285126"
"-17.168869,-1.1346588,1.0526428","-1.5868073,4.3161926,13.12085","2.7298431,6.140732,2.6905365"
"-15.728394,0.95188904,4.2614136","2.2393188,4.226471,3.7230377","4.2564545,4.904831,3.3198395"
"-15.764282,2.8039398,0.20318604","2.7681274,0.20413208,1.8470612","3.276596,3.581604,5.667206"
"-16.817123,2.5526886,5.6456604","0.1408081,3.0372314,23.82753","5.3380127,1.8994446,10.611969"
"-16.236862,-1.3739319,3.4897308","-3.0966797,3.2848969,9.389236","6.588272,0.86335754,9.907288"
"-16.349335,-3.753601,2.5601196","-6.6931,2.870926,7.090927","5.9314423,0.077316284,8.454834"
"-10.7764435,-5.2180023,1.756134","-9.016525,2.6005402,3.4059906","6.5703278,0.95069885,6.441284"
"-6.553116,-5.373535,0.88394165","-8.670761,1.3969574,12.272583","5.647888,0.95188904,7.1591187"
"-8.15152,-6.2385406,-0.277771","-3.9210052,1.822876,17.916061","5.137024,1.0846863,8.871185"
"-11.198776,-4.7944794,2.8831482","2.3087006,2.5024414,5.6947174","5.322464,1.8300476,9.946762"
"-15.478348,-3.9354553,-1.7170563","4.4371185,2.5825958,4.390625","4.4825897,2.4940643,9.388046"
"-11.756302,-2.3490143,3.8701935","4.969528,3.1484985,9.654846","0.63253784,5.883499,4.286545"
"-13.523407,-0.17393494,1.36969","-0.3377533,2.3349457,25.26561","1.2187805,6.285492,6.5740814"
"-17.444046,3.7371368,-0.5314026","-6.501663,3.0372314,16.940979","3.6773987,6.5953674,2.0552368"
"-16.175858,0.71499634,5.636093","-10.430679,2.3588715,0.59321594","3.6570587,6.713806,3.0075836"
"-15.864792,-0.42279053,1.9654999","-5.266968,1.9664459,-1.4837494","2.6066132,6.705429,4.5856476"
"-17.231094,-3.8457184,3.6596222","-9.931778,4.36644,29.194626","3.037323,6.3572693,2.4225311"
"-12.839066,-3.930664,1.32901","-1.1154327,5.184799,5.3286133","4.130844,5.5030365,-0.48355103"
"-7.054413,-5.015808,1.7908325","2.1555634,2.7177887,6.4293213","5.979294,3.4081268,4.103485"
"-7.979233,-5.343628,0.73799133","6.1264496,0.869339,7.86261","7.6829834,2.464157,8.726425"
"-10.445038,-8.814423,0.027313232","0.44110107,3.1664429,19.734604","6.5356293,0.56544495,9.347366"
"-12.964676,-5.527878,0.19841003","-6.9575043,3.4141083,7.2680054","7.212799,0.5594635,9.365311"
"-14.591797,-4.1950684,1.156723","-5.7874146,2.6352386,3.4550323","6.2293396,0.65397644,7.135193"
"-13.55571,-1.4194031,2.7132568","-9.087112,1.3634491,3.067398","6.0678253,0.90522766,6.334793"
"-16.7238,2.55867,-3.4099731","-13.726791,-0.5938721,18.264221","5.956558,0.7604675,7.69751"
"-15.673355,2.5131989,1.9320068","-1.1967773,1.1971588,13.57428","6.900528,1.5632477,12.070389"
"-19.056808,0.25558472,3.4933167","0.28677368,2.51799,9.950348","2.3493805,1.9102173,8.801804"
"-19.079544,-4.406845,3.342575","2.0167847,1.5835876,2.9094696","2.5025177,2.8194885,7.016754"
"-16.836273,-5.279022,3.757721","2.8518677,1.5620575,2.3794556","3.6439056,4.577011,5.035492"
"-12.018326,-5.1366425,2.5050812","0.15635681,1.3825989,24.828918","1.3312378,6.6037292,2.758728"
"-9.522614,-2.8012543,3.691925","-4.3325806,2.8517914,10.939789","0.01159668,7.6482086,2.9609222"
"-5.776642,1.3024445,6.9940186","-6.0302887,2.0418243,6.4305115","2.7609406,7.5991516,4.8943176"
"-4.2021637,4.325775,4.7734833","-7.622711,2.31221,4.6299133","2.650879,6.4039307,6.01297"
"-3.7606964,3.5803986,2.5517426","-10.135178,2.6089172,11.082153","2.0765991,7.289276,4.964905"
"-8.722214,5.455185,10.729218","-1.0412445,4.3197937,7.752548","4.431137,-0.3366394,7.464203"
"-4.7632904,3.9776154,7.5659027","-0.7612915,2.4868774,9.201401","4.1116943,-0.64772034,7.722641"
"-5.1150208,3.8962555,5.167099","-1.6394501,4.469345,15.193024","4.5017242,-0.5579834,7.857834"
"-3.4579926,4.008713,4.7830505","-4.811142,3.4619598,12.8085785","4.5902557,-0.7003479,8.050446"
"-3.2270966,-1.4170074,-2.2315063","-6.55072,3.1042328,8.78624","4.5890656,-0.73983765,8.219147"
"-12.086517,-4.5659637,-1.9742737","-8.204163,1.5512848,4.266205","4.8570557,-0.49577332,8.209579"
"-21.07515,-2.9950714,5.085739","-7.544937,1.6840973,13.166306","4.965927,-0.359375,9.431107"
"-22.943954,2.2942657,4.2781677","-7.18602,5.4695435,18.042877","4.5926514,0.6731262,9.271988"
"-11.3806305,4.9598694,3.1020966","1.0393066,2.111206,5.7928314","3.3615417,0.93992615,10.9062805"
"-13.071167,6.5020447,-1.313858","3.054062,2.9869843,0.3730774","3.3902588,2.5407257,9.941986"
"-15.956909,0.77841187,5.2149506","1.1374207,4.5375366,18.322845","2.5025177,4.410721,3.757721"
"-17.508652,-3.9545898,3.0446625","-8.423111,4.513611,20.117462","3.1282501,6.084488,1.912857"
"-12.202576,-2.8969727,0.950943","-6.8641815,1.1229706,7.6604156","2.218979,7.0523834,2.0731812"
"-10.285919,-3.3898926,-0.99920654","-6.114029,-0.41082764,-2.5306091","1.9701233,6.4481964,5.088135"
"-5.337555,-3.0812073,1.5527344","-8.565475,4.670334,11.798813","2.4833832,7.3814087,4.6885376"
"-7.1022644,-3.5334625,-1.6333008","-3.821701,4.9395294,16.667007","2.4558563,7.349106,4.6382904"
"-11.95491,-2.5464172,1.7046814","3.3184814,2.5550842,2.771881","2.667633,7.3766174,4.3320007"
"-20.369278,-1.5127258,4.993622","1.464035,2.521576,0.12063599","2.3134918,6.8669434,5.3668976"
"-14.457809,-2.0798187,3.2001953","-1.3415527,7.1181946,21.514862","2.8099976,6.1479034,4.2985077"
"-10.046631,-0.13804626,3.4897308","-2.7904053,1.90065,11.266403","4.7206726,6.0485992,2.4907227"
"-9.185226,-0.17393494,-0.3926239","-6.419113,1.4436188,3.654831","3.9525757,4.1965637,7.222534"
"-11.925003,-1.2973633,0.53100586","-6.54953,1.4496002,1.4821472","4.7087097,4.136734,7.726227"
"-12.449036,-6.3210907,2.495514","-12.798386,2.710617,21.054245","5.1812897,2.4306488,8.228714"
"-9.804962,-5.7204895,4.458832","-2.2771454,4.087677,13.483353","5.482788,0.91241455,8.127029"
"-10.5503235,-5.932266,-1.2001953","1.4125977,1.9389343,6.8169556","6.058258,-0.008834839,7.957138"
"-7.3786316,-1.7855072,0.054840088","1.3252563,1.8288574,3.913269","5.9111023,0.15866089,7.4534454"
"-9.885117,-0.39167786,-0.4153595","0.654068,6.3812103,15.544769","5.53183,0.1574707,7.2165527"
"-13.14653,0.3608551,0.621933","-3.2677765,1.5345459,19.209381","5.5390167,0.23284912,7.1327972"
"-18.397583,-2.364563,2.7108612","-6.738556,2.5239716,5.9591217","5.207611,0.3560791,7.007187"
"-13.98642,-2.319107,3.6392822","-6.7517242,1.1193848,2.401001","5.5665283,0.53793335,7.439087"
"-12.28273,-2.109726,2.4572296","-8.066574,4.604538,5.492523","5.803421,0.66833496,8.491928"
"-7.759094,-1.0796204,1.074173","-3.7415466,6.943512,17.959137","5.268631,1.2629547,9.350952"
"-5.579239,-2.4411316,1.5204315","-0.26358032,4.3365326,5.88974","3.428543,2.4210815,10.503098"
"-8.740158,-3.7751312,1.3062744","2.8554688,0.9375305,3.0374908","1.1182709,4.465744,6.7595215"
"-14.059402,-3.9521942,2.6749725","3.3531647,4.329361,9.884552","2.5707245,5.1488953,6.5214386"
"-17.487122,-2.82518,1.1495514","-2.6719513,4.782791,22.571304","3.6630402,6.2184906,3.5746765"
"-12.847443,1.301239,1.9224396","-3.4292908,3.2131042,7.12204","3.1509705,6.898056,2.667801"
"-10.848236,0.3070221,0.1577301","-6.4203186,0.41470337,5.5391846","2.8865662,6.902832,4.4994965"
"-12.870163,1.7307587,-0.91067505","-6.478943,2.1076202,2.7240295","2.775299,7.296463,4.458832"
"-16.750122,2.4653473,1.0562286","-7.136963,3.3542786,14.556534","3.008606,6.4721375,4.0723877"
"-15.771469,0.85617065,0.21635437","-1.59758,5.1237793,16.232712","3.2742157,5.760269,3.5507507"
"-17.061203,-2.9185028,3.0326996","1.0596466,2.768036,5.4315033","3.9489899,5.4013367,4.2686005"
"-12.720612,-2.5535889,1.2117615","2.0538635,1.2438202,2.537384","3.2419128,2.4725342,6.5130615"
"-5.4907074,-4.9966736,1.4043884","-0.014724731,4.379608,20.423737","4.60701,1.5357361,8.1689"
"-6.7517242,-4.9188995,1.1351929","-1.5592957,4.103241,18.807388","7.032135,-0.14761353,10.180069"
"-11.594788,-5.664261,-0.20478821","-6.4741516,2.7883759,4.0173492","5.926651,-0.7841034,8.785049"
"-12.2109375,-3.3898926,-0.0899353","-8.790405,0.5582733,2.586441","5.528244,-0.3976593,7.84227"
"-15.988022,-2.5607758,-0.06600952","-8.984222,2.8027344,6.222336","5.5210724,0.06295776,6.54776"
"-13.4348755,1.7570801,2.1210327","-5.4703674,5.135742,19.356537","6.0068054,0.10722351,6.4089813"
"-14.2939,5.049591,1.776474","0.3777008,3.753891,8.853241","5.824951,0.13594055,6.8289185"
"-2.485321,3.964447,12.659027","-6.6584015,3.9608612,7.0538483","3.572113,1.7678375,8.718048"
"-2.1060486,2.9343414,6.974884","-9.972458,3.0300598,6.7559357","3.3519745,1.8659515,8.405792"
"-5.5110474,4.0852966,1.3361969","-10.675949,4.8749237,12.059631","2.8470917,1.5524902,8.526627"
"-5.658203,2.5718231,2.6749725","-4.285919,5.6334534,11.722244","3.1282501,1.822876,8.411774"
"-9.205551,-2.3262787,8.740784","0.19703674,3.795761,4.2925262","3.6893616,2.2823029,8.040878"
"-12.544739,-6.481415,9.98027","1.8026276,2.0502014,6.0033875","4.0506744,2.0621643,8.130615"
"-16.196198,-5.377121,7.8207397","-1.9433441,5.7913666,16.183655","3.3435974,1.2892761,10.611969"
"-10.649628,-4.644928,5.7736816","-8.838257,3.4571686,7.3314056","3.4728088,1.8348389,12.015366"
"-12.957504,-1.5988617,-1.0721893","-5.702469,0.2292633,3.7768707","2.6484833,3.1150055,11.055832"
"-14.793991,0.7233734,-0.28016663","-9.972458,2.4414215,-0.036087036","2.5790863,4.0147095,8.314865"
"-15.469971,3.5720367,-0.60079956","-13.286514,4.1522827,14.487152","4.7769012,4.7134094,4.192032"
"-19.507858,-0.7960663,2.6019897","-4.5299835,6.749695,11.269989","1.2534637,6.1802063,-0.48236084"
"-20.840652,-5.0660553,4.4624176","1.9509735,3.1640472,5.0953217","0.39564514,7.8994446,2.7348022"
"-16.473755,-6.847519,5.116852","7.537018,0.6061249,4.9517517","0.28677368,8.180603,4.294922"
"-8.688705,-5.323288,4.2207336","-0.8510132,8.80513,13.575485","1.6757965,8.27153,2.9238281"
"-5.3901978,-5.4190063,0.8492584","-11.500275,6.5463104,14.856842","1.882782,7.3849945,1.7046814"
"-7.671753,-7.915909,1.6628113","-7.6119385,1.9556732,3.0147552","0.38128662,5.171631,3.7589264"
"-12.531586,-5.9131165,1.6472626","-9.530975,0.8466034,1.6891327","3.378296,5.455185,4.839279"
"-17.247833,-4.8279724,0.5441742","-9.487915,4.6475983,12.639893","3.9633484,3.7144012,8.211975"
"-16.430695,-1.2830048,1.4785614","-4.8877106,9.097061,15.735001","4.52565,3.211914,10.934998"
"-16.16867,2.7130127,1.4366913","0.92445374,3.2597656,2.8089752","2.466629,0.80114746,11.697113"
"-16.10765,3.7479095,1.2141571","2.8303375,0.8501892,2.787445","3.3986359,1.8647461,8.56012"
"-17.5625,1.6493988,3.293518","1.1421967,6.4481964,12.705688","4.5603485,2.751297,7.8207397"
"-17.322021,-3.0082397,2.9788666","-3.5776367,3.60672,16.826126","3.7910614,2.4127045,8.27298"
"-16.57785,-4.543228,3.1750793","-8.283127,3.491867,4.0723877","3.4680328,2.29187,9.904892"
"-11.450027,-4.8650665,0.8863373","-8.675552,2.0944672,2.9944153","5.20282,3.75029,14.1689"
"-5.8651733,-5.5841064,1.2356873","-10.336166,5.060364,13.220139","2.3529663,4.330551,7.8027954"
"-7.6705627,-5.9633636,0.3683014","-6.3545074,8.923584,12.718857","1.936615,5.364258,2.9393768"
"-9.819321,-8.327484,0.99760437","2.5384216,3.0133057,6.564514","1.9138947,6.835846,1.5479584"
"-16.16867,-6.325882,1.7872314","0.7689209,1.7618561,2.1282196","0.6911621,7.7307587,3.1834564"
"-14.135971,-3.0237885,2.146164","0.71029663,6.717392,21.020752","0.54519653,7.748703,4.546158"
"-13.438461,-1.3380432,2.9788666","-8.135971,8.504837,16.57608","0.34779358,7.5513,4.311661"
"-15.495087,2.7118073,-0.44885254","-5.5325775,5.006531,0.53100586","2.108902,7.4496,0.21395874"
"-16.86139,3.1102142,1.4426727","-6.9383545,4.3807983,5.631302","4.1164856,6.1275635,1.0945129"
"-17.540955,-0.012420654,1.8865356","-3.7893982,0.074920654,5.9375916","1.1948395,1.3586731,8.963318"
"-19.322418,-4.702347,5.454239","-4.802765,5.4324493,11.303497","4.6428986,2.88768,5.327423"
"-14.094101,-5.3627625,2.5565338","-0.64523315,6.8920746,7.63649","8.068222,1.3155975,17.183853"
"-8.340546,-4.892578,2.9692993","7.825363,0.6444092,5.74736","3.0038147,1.0870819,6.929413"
"-3.973648,-6.3533936,1.570694","2.9954376,3.5851898,8.387848","3.7431946,2.6807098,7.4139557"
"-10.072952,-6.926483,-0.12582397","-2.8382568,3.0073242,28.909882","4.269623,2.7213745,7.6807556"
"-13.00177,-4.4056396,0.15054321","-4.210541,2.5526886,1.530014","3.7180786,2.1973572,6.9306183"
"-17.801773,-4.8554993,0.84565735","-6.246826,1.5345459,4.1860504","4.8032227,3.7167969,8.105484"
"-14.669571,-2.0140076,3.490921","-7.2254944,2.82547,5.595413","3.6726074,2.3265686,17.281967"
"-12.739761,-0.81759644,1.8231354","-6.4861145,3.4129028,19.821945","4.522064,4.864151,6.4221344"
"-17.530197,4.7624664,0.42692566","-1.631073,4.021881,10.138184","2.7585602,3.4356384,3.7074738"
"-15.349136,1.5608673,4.255432","1.5525665,1.6912689,3.773285","3.2179718,6.528366,-0.73957825"
"-16.84584,-0.8140106,1.7680969","2.0789948,1.252182,3.992218","1.4173737,7.338333,1.6424713"
"-19.218323,-4.723892,3.519638","0.27001953,4.749298,17.064209","1.759552,8.295456,4.0640106"
"-15.044052,-4.5982666,1.6771698","-2.9483337,4.974228,16.096313","2.1220703,7.5369415,3.288742"
"-7.6932983,-6.2098236,3.0602264","-5.210739,0.49725342,7.5611267","2.7645416,6.988983,2.5361938"
"-1.651413,4.11998,6.6027985","-2.1180115,3.368637,6.078766","3.7743073,1.4005432,8.17009"
"-2.119217,3.984787,2.3507538","-5.68692,2.9833984,5.532013","3.3316345,1.0523834,8.208374"
"-5.8735504,2.6807098,-6.992035","-0.46098328,7.3479004,7.345764","3.4094086,1.0775146,8.307678"
"-9.166077,-3.0405426,-2.879959","-8.719818,6.384796,10.787842","3.7324371,1.6206818,8.001404"
"-14.158707,-10.485809,11.102493","-8.180237,1.8910675,4.546158","3.95018,1.7845917,8.052841"
"-24.703873,-6.384506,7.4139557","-10.808746,1.7905731,6.42334","4.2636414,1.5859833,8.43689"
"-17.31842,-0.3701477,0.36231995","-9.50705,5.4910736,14.075577","4.7661285,1.4220734,11.317856"
"-11.1497345,0.4900818,-2.5521393","-0.76368713,3.9130096,11.660019","4.328247,2.3277588,13.324234"
"-12.5842285,2.4725342,-1.1918182","3.8090057,2.9223785,3.334198","4.102127,4.0781097,7.3517456"
"-16.88173,0.8848877,-1.4023895","1.3539734,3.0085144,6.024933","3.028946,5.2781067,2.04805"
"-19.546143,-3.7356567,2.4021912","-0.9120331,3.0827026,25.26561","3.2251587,6.8250732,-0.8556366"
"-19.376251,-6.9408417,5.293915","-5.5242004,3.3447113,3.0374908","-0.51960754,8.141129,1.5850525"
"-11.822113,-5.927475,6.0069885","-6.9754486,2.8015442,2.3292084","0.20780945,8.199753,3.231308"
"-7.786621,-4.7382507,2.0301056","-7.059204,1.2342377,5.618149","2.6772003,7.596756,-0.42611694"
"-5.182022,-4.509735,0.80737305","-11.962097,4.941925,17.019943","4.3749084,7.3933716,1.1220398"
"-10.765686,-6.141632,1.3254242","-2.2615814,5.834442,12.7344055","-3.1792297,2.5347443,9.457428"
"-12.684723,-4.678421,3.3389893","4.0710144,1.1732178,9.413162","1.8923492,2.1195831,7.229721"
"-18.123611,-5.4441223,0.21037292","4.1870728,0.61450195,1.2273254","5.158554,1.5788116,15.423935"
"-13.378647,-1.7831116,3.745758","3.0803833,4.7469025,16.796219","3.4955444,2.550293,5.922043"
"-14.0271,-0.811615,0.65304565","-2.1885986,1.198349,10.856033","3.7479858,3.1353455,6.255829"
"-15.437668,1.8791046,-0.41415405","-8.082123,1.4460144,3.9766693","3.7539673,2.4653473,7.735794"
"-17.329193,0.29864502,2.441681","-8.844238,1.6434174,-1.280365","4.233734,3.1508942,8.823334"
"-14.859802,-2.7198944,2.4033966","-7.882324,3.6474,16.231506","3.9095001,2.2978516,13.017944"
"-16.930786,-4.020401,2.0959167","-3.3383636,8.689087,8.910675","3.9944458,2.8888855,13.136398"
"-12.833084,-4.863861,2.8053894","4.1858673,2.069336,9.647659","2.3649292,4.661957,3.7110748"
"-6.6332703,-5.6762238,2.5050812","1.2690277,2.715393,2.812561","1.6219635,6.531952,1.0035858"
"-8.059402,-6.000458,0.59321594","-0.6356659,6.7305603,16.565308","0.5416107,7.925766,1.0131531"
"-8.851425,-6.3330536,4.0269165","-2.3752441,1.9963531,13.167511","1.7200623,9.109024,3.7888336"
"-14.924408,-6.0207977,0.016555786","-3.800171,1.0140991,5.6624146","0.4781952,7.934143,4.243469"
"-12.870163,-3.0417328,1.1734772","-6.031479,1.0918732,0.6638031","2.272812,7.8539886,0.63031006"
"-15.26059,-1.189682,1.4654083","-9.909042,2.3744202,21.126038","1.3252563,6.274719,-1.4981079"
"-16.630493,3.1150055,1.3720856","-6.20018,6.141922,10.095123","1.065628,3.3841858,2.7946167"
"-16.958298,2.4749146,0.97846985","1.1912537,1.6338501,11.042679","10.444305,2.0848846,9.689529"
"-16.860199,0.042617798,1.4008026","6.7462006,2.6101227,8.588837","6.0845795,-1.1741333,14.058823"
"-18.791214,-4.5827026,3.864212","4.9336243,4.822281,9.738586","5.1896667,1.1409149,8.348358"
"-14.128784,-4.6915894,1.6137543","-6.483719,2.6232758,20.27179","4.985077,1.5919647,7.2033997"
"-8.832275,-5.811432,0.8983002","-5.119812,2.2057343,10.900299","4.748184,1.885086,6.11705"
"-6.451416,-4.6221924,0.7655029","-9.253418,2.468933,6.139786","5.145401,2.1961517,7.3625183"
"-10.64006,-6.839142,-0.758728","-5.7048645,1.0344391,1.7680969","4.800827,1.748703,12.826523"
"-12.7122345,-5.659485,1.403183","-10.3780365,6.890869,18.503494","4.7733154,3.21669,11.41954"
"-15.438858,-4.8124237,0.720047","-6.11882,10.213303,9.136795","1.7224579,4.9203796,3.0650024"
"-15.355118,-2.7952728,2.3339996","3.0636444,3.1808014,5.253235","2.5587616,5.639435,0.6351013"
"-18.012344,1.8491974,-1.0937195","4.5483856,0.23643494,1.7369843","2.5850677,8.028656,0.12661743"
"-15.011749,2.8039398,2.4524384","3.60083,9.245407,15.7469635","0.61457825,7.6326447,4.320038"
"-18.417923,1.2785034,3.7505493","-4.7477264,5.270935,26.982468","1.1445923,8.367249,4.2075806"
"-18.087723,-4.3960724,4.497116","-5.371063,2.2260742,5.0534363","1.6757965,8.093262,2.6450653"
"-17.311249,-5.1904907,2.7467651","-12.988617,-1.1382446,-0.97528076","2.7406158,7.186386,0.6243286"
"-13.629883,-5.2885895,1.4331055","-10.133972,0.57621765,-2.9517517","1.9557648,5.2350464,2.791031"
"-12.825897,-4.612625,4.5533447","-10.008347,9.412903,18.674591","3.2072144,4.5530853,5.7856445"
"-3.673355,-6.3821106,-4.5214386","-1.3977814,6.3620605,12.349152","3.2395172,1.9736176,10.998413"
"-2.7796326,5.7076263,4.2925262","-0.59498596,2.5825958,9.361725","4.0662384,2.1710358,8.061218"
"-4.010742,6.767639,5.126419","-2.843048,3.4547882,10.032898","3.9071045,2.4928741,7.9427795"
"-4.4976807,7.5536804,9.415558","-5.201172,4.638031,9.208572","3.160553,2.7584686,7.1088715"
"-6.038666,5.8440094,9.694321","-6.049423,2.5550842,3.4322968","3.407013,2.3098145,7.2979126"
"-5.3267975,1.979599,2.319641","-10.690308,1.946106,9.313858","5.1358185,2.3792114,8.579269"
"-5.599579,-3.6889954,-0.3938141","-11.808945,7.3885803,12.099106","4.922867,2.3385315,7.582657"
"-12.537567,-2.6265717,-8.072388","-0.9024658,4.207321,9.452652","4.331833,2.234436,7.148361"
"-12.787613,-5.7240906,3.5387878","2.4438934,0.2914734,4.5198364","4.473007,1.8587646,8.246658"
